bu_e3d5d8a4-9622-45fd-ac07-4e0fdc0ba97b.jpg,341.0000_21.0000_83.0000_66.0000;528.0000_29.0000_107.0000_83.0000;387.0000_76.0000_108.0000_114.0000;191.0000_187.0000_134.0000_134.0000;8.0000_416.0000_255.0000_77.0000;454.0000_262.0000_181.0000_178.0000;275.0000_1.0000_59.0000_33.0000
bu_e3d6518e-b0f5-4b4f-bacd-6ee405424ca0.jpg,449.0000_168.0000_113.0000_101.0000;575.0000_148.0000_130.0000_168.0000;339.0000_270.0000_187.0000_204.0000;619.0000_468.0000_190.0000_32.0000
bu_e3d65c80-cdc3-4097-a0ad-374cd2a45107.jpg,442.0000_0.0000_85.0000_42.0000;302.0000_0.0000_71.0000_57.0000;205.0000_24.0000_106.0000_112.0000;396.0000_65.0000_125.0000_123.0000;6.0000_137.0000_133.0000_225.0000;195.0000_254.0000_212.0000_171.0000;978.0000_26.0000_89.0000_76.0000
bu_e3d6a72f-a64a-416f-a453-94ea81814ccf.jpg,33.0000_10.0000_85.0000_64.0000;1.0000_30.0000_79.0000_111.0000;193.0000_26.0000_118.0000_74.0000;887.0000_0.0000_171.0000_174.0000;761.0000_155.0000_305.0000_218.0000;835.0000_0.0000_53.0000_44.0000
bu_a6f649c5-3f2b-494f-ac7a-d8cb769e8747.jpg,7.0000_2.0000_52.0000_34.0000;463.0000_0.0000_75.0000_40.0000;590.0000_27.0000_115.0000_108.0000;485.0000_134.0000_139.0000_165.0000;217.0000_56.0000_176.0000_196.0000
bu_a6f6bf8c-cf39-4908-9dac-452207dfc25e.jpg,402.0000_207.0000_169.0000_197.0000;11.0000_280.0000_236.0000_204.0000;271.0000_0.0000_94.0000_70.0000;58.0000_1.0000_87.0000_38.0000;452.0000_0.0000_88.0000_47.0000
bu_a6f98b70-64be-4835-b4bb-c11dcad3950a.jpg,196.0000_0.0000_77.0000_45.0000;338.0000_136.0000_125.0000_133.0000;578.0000_350.0000_217.0000_150.0000;1046.0000_23.0000_22.0000_39.0000;1044.0000_73.0000_23.0000_45.0000;1052.0000_95.0000_12.0000_40.0000
bu_a6f9ce73-f52a-425d-a5bc-4af8980d7037.jpg,98.0000_20.0000_70.0000_33.0000;189.0000_50.0000_97.0000_85.0000;364.0000_13.0000_123.0000_141.0000;586.0000_38.0000_101.0000_63.0000;410.0000_329.0000_153.0000_168.0000;689.0000_154.0000_88.0000_95.0000;644.0000_348.0000_230.0000_150.0000;189.0000_0.0000_44.0000_16.0000
bu_a6f9db85-46d3-41c4-bb2d-8a5f0c9afbe4.jpg,42.0000_0.0000_50.0000_25.0000;105.0000_0.0000_77.0000_20.0000;0.0000_2.0000_68.0000_157.0000;229.0000_97.0000_104.0000_93.0000;3.0000_192.0000_67.0000_203.0000;127.0000_235.0000_188.0000_214.0000;1028.0000_0.0000_37.0000_11.0000
bu_a6fa7f3d-697a-4292-b42a-3936f19de906.jpg,895.0000_65.0000_135.0000_92.0000;58.0000_116.0000_150.0000_121.0000;571.0000_190.0000_149.0000_183.0000;896.0000_329.0000_173.0000_171.0000;528.0000_1.0000_62.0000_32.0000;1006.0000_5.0000_62.0000_77.0000
