h_e3d5c101-6bb9-48af-ac80-08c73304456b.jpg,734.0000_179.0000_162.0000_180.0000;404.0000_197.0000_157.0000_194.0000
h_e3d5d8a4-9622-45fd-ac07-4e0fdc0ba97b.jpg,645.0000_21.0000_83.0000_66.0000;434.0000_29.0000_107.0000_83.0000;574.0000_76.0000_108.0000_114.0000;744.0000_187.0000_134.0000_134.0000;806.0000_416.0000_255.0000_77.0000;434.0000_262.0000_181.0000_178.0000;735.0000_1.0000_59.0000_33.0000
h_e3d6518e-b0f5-4b4f-bacd-6ee405424ca0.jpg,507.0000_168.0000_113.0000_101.0000;364.0000_148.0000_130.0000_168.0000;543.0000_270.0000_187.0000_204.0000;260.0000_468.0000_190.0000_32.0000
h_e3d65c80-cdc3-4097-a0ad-374cd2a45107.jpg,542.0000_0.0000_85.0000_42.0000;696.0000_0.0000_71.0000_57.0000;758.0000_24.0000_106.0000_112.0000;548.0000_65.0000_125.0000_123.0000;930.0000_137.0000_133.0000_225.0000;662.0000_254.0000_212.0000_171.0000;2.0000_26.0000_89.0000_76.0000
h_e3d6a72f-a64a-416f-a453-94ea81814ccf.jpg,951.0000_10.0000_85.0000_64.0000;989.0000_30.0000_79.0000_111.0000;758.0000_26.0000_118.0000_74.0000;11.0000_0.0000_171.0000_174.0000;3.0000_155.0000_305.0000_218.0000;181.0000_0.0000_53.0000_44.0000
h_a6f649c5-3f2b-494f-ac7a-d8cb769e8747.jpg,1010.0000_2.0000_52.0000_34.0000;531.0000_0.0000_75.0000_40.0000;364.0000_27.0000_115.0000_108.0000;445.0000_134.0000_139.0000_165.0000;676.0000_56.0000_176.0000_196.0000
h_a6f6bf8c-cf39-4908-9dac-452207dfc25e.jpg,498.0000_207.0000_169.0000_197.0000;822.0000_280.0000_236.0000_204.0000;704.0000_0.0000_94.0000_70.0000;924.0000_1.0000_87.0000_38.0000;529.0000_0.0000_88.0000_47.0000
h_a6f98b70-64be-4835-b4bb-c11dcad3950a.jpg,796.0000_0.0000_77.0000_45.0000;606.0000_136.0000_125.0000_133.0000;274.0000_350.0000_217.0000_150.0000;1.0000_23.0000_22.0000_39.0000;2.0000_73.0000_23.0000_45.0000;5.0000_95.0000_12.0000_40.0000
h_a6f9ce73-f52a-425d-a5bc-4af8980d7037.jpg,901.0000_20.0000_70.0000_33.0000;783.0000_50.0000_97.0000_85.0000;582.0000_13.0000_123.0000_141.0000;382.0000_38.0000_101.0000_63.0000;506.0000_329.0000_153.0000_168.0000;292.0000_154.0000_88.0000_95.0000;195.0000_348.0000_230.0000_150.0000;836.0000_0.0000_44.0000_16.0000
h_a6f9db85-46d3-41c4-bb2d-8a5f0c9afbe4.jpg,977.0000_0.0000_50.0000_25.0000;887.0000_0.0000_77.0000_20.0000;1001.0000_2.0000_68.0000_157.0000;736.0000_97.0000_104.0000_93.0000;999.0000_192.0000_67.0000_203.0000;754.0000_235.0000_188.0000_214.0000;4.0000_0.0000_37.0000_11.0000
h_a6fa7f3d-697a-4292-b42a-3936f19de906.jpg,39.0000_65.0000_135.0000_92.0000;861.0000_116.0000_150.0000_121.0000;349.0000_190.0000_149.0000_183.0000;0.0000_329.0000_173.0000_171.0000;479.0000_1.0000_62.0000_32.0000;1.0000_5.0000_62.0000_77.0000
